gene symbol	(count) NOR_46_MA_288
C12orf10	3
C12orf23	16
C12orf28	0
C12orf29	37
C12orf36	0
C12orf39	1
C12orf4	1
C12orf40	0
C12orf42	0
C12orf43	9
C12orf44	0
C12orf45	0
C12orf49	1
C12orf5	106
C12orf50	0
C12orf52	2
C12orf54	0
C12orf55	0
C12orf56	0
C12orf57	0
C12orf60	0
C12orf61	54
C12orf63	0
C12orf65	77
C12orf66	0
C12orf68	0
C12orf71	3
C12orf73	4
C12orf74	0
C12orf75	1
C12orf76	10
C12orf77	37
C13orf35	3
C14orf1	6
C14orf105	65
C14orf119	9
C14orf132	28
C14orf142	0
C14orf159	1
C14orf166	2
C14orf166B	0
C14orf169	0
C14orf177	0
C14orf178	23
C14orf180	0
C14orf182	37
C14orf183	0
C14orf2	0
C14orf23	10
C14orf28	0
C14orf37	0
C14orf39	0
C14orf64	7
C14orf79	6
C14orf80	2
C14orf93	1
C15orf26	0
C15orf27	21
C15orf32	0
C15orf37	74
C15orf39	2
C15orf40	61
C15orf41	0
C15orf43	1
C15orf48	0
C15orf52	10
C15orf53	0
C15orf54	1
C15orf56	1
C15orf57	6
C15orf59	0
C15orf60	6
C15orf61	4
C15orf62	61
C16orf11	1
C16orf13	1
C16orf3	0
C16orf45	17
C16orf46	4
C16orf52	4
C16orf54	5
C16orf55	0
C16orf58	10
C16orf59	2
C16orf62	26
C16orf70	7
C16orf71	15
C16orf72	8
C16orf74	1
C16orf78	0
C16orf80	0
C16orf82	0
C16orf86	1
C16orf87	0
C16orf89	13
C16orf90	2
C16orf91	0
C16orf92	0
C16orf93	4
C16orf95	0
C17orf100	27
C17orf102	2
C17orf103	49
C17orf104	20
C17orf105	0
C17orf107	26
C17orf47	2
C17orf50	0
C17orf51	0
C17orf53	6
C17orf58	10
C17orf59	0
C17orf62	38
C17orf64	0
C17orf65	38
C17orf66	2
C17orf67	0
C17orf70	7
C17orf72	325
C17orf74	0
C17orf75	95
C17orf77	31
C17orf78	3
C17orf80	1
C17orf82	0
C17orf85	1
C17orf89	0
C17orf96	0
C17orf97	16
C17orf98	1
C17orf99	0
C18orf21	3
C18orf23	0
C18orf25	0
C18orf32	53
C18orf42	0
C18orf54	0
C18orf56	2
C18orf61	0
C18orf63	0
C18orf8	61
C19orf10	5
C19orf12	8
C19orf18	0
C19orf24	2
C19orf25	0
C19orf26	2
C19orf33	0
C19orf35	58
C19orf38	0
C19orf40	15
C19orf43	6
C19orf44	31
C19orf45	0
C19orf47	1
C19orf48	5
C19orf52	1
C19orf53	3
C19orf54	21
C19orf55	0
C19orf57	0
C19orf59	8
C19orf60	2
C19orf66	1
C19orf67	3
C19orf68	7
C19orf69	1
C19orf70	7
C19orf71	40
C19orf73	6
C19orf77	0
C1D	19
C1GALT1	7
C1GALT1C1	1
C1QA	0
C1QB	0
C1QBP	34
C1QC	0
C1QL1	0
C1QL2	0
C1QL3	64
C1QL4	0
C1QTNF1	0
C1QTNF2	9
C1QTNF4	0
C1QTNF6	37
C1QTNF7	36
C1QTNF8	0
C1QTNF9	0
C1QTNF9B	0
C1R	0
C1RL	27
C1S	0
C1orf100	7
C1orf101	0
C1orf105	0
C1orf106	2
C1orf109	0
C1orf110	0
C1orf111	0
C1orf112	36
C1orf115	0
C1orf116	0
C1orf122	8
C1orf123	12
C1orf127	0
C1orf131	0
C1orf140	33
C1orf141	4
C1orf146	3
C1orf158	0
C1orf159	1
C1orf162	0
C1orf168	0
C1orf170	3
C1orf172	5
C1orf173	0
C1orf174	32
C1orf177	0
C1orf180	0
C1orf185	0
C1orf186	0
C1orf189	0
C1orf192	51
C1orf194	2
C1orf198	0
C1orf200	123
C1orf204	28
C1orf21	2
C1orf210	26
C1orf213	1
C1orf216	1
C1orf220	21
C1orf222	0
C1orf226	3
C1orf227	0
C1orf228	3
C1orf229	22
C1orf27	0
C1orf35	8
C1orf43	3
C1orf50	1
C1orf51	0
C1orf52	5
C1orf53	0
C1orf54	0
C1orf56	431
C1orf61	0
C1orf63	9
C1orf64	0
C1orf65	0
C1orf68	0
C1orf74	42
C1orf85	1
C1orf86	40
C1orf87	0
C1orf94	0
C1orf95	17
C2	0
C20orf112	53
C20orf141	0
C20orf144	1
C20orf166	0
C20orf173	19
C20orf194	0
C20orf195	1
C20orf196	0
C20orf197	0
C20orf201	1
C20orf202	0
C20orf203	22
C20orf26	0
C20orf27	0
C20orf85	0
C20orf96	0
C21orf119	1
C21orf128	0
C21orf15	0
C21orf2	68
C21orf33	11
C21orf37	1
C21orf49	4
C21orf54	0
C21orf58	5
C21orf59	1
C21orf62	216
C21orf67	41
C21orf88	1
C21orf90	1
C22orf15	32
C22orf23	44
C22orf24	2
C22orf26	17
C22orf31	0
C22orf34	0
C22orf39	10
C22orf42	0
C22orf43	2
C22orf46	3
C2CD2	24
C2CD2L	1
C2CD3	1
C2CD4A	12
C2CD4B	0
C2CD4C	0
C2CD4D	13
C2orf15	63
C2orf16	14
C2orf27A	0
C2orf27B	0
C2orf40	2
C2orf42	2
C2orf43	4
C2orf44	0
C2orf47	4
C2orf48	0
C2orf49	0
C2orf50	0
C2orf53	0
C2orf54	1
C2orf57	0
C2orf61	0
C2orf62	6
C2orf66	0
C2orf68	40
C2orf69	12
C2orf70	0
C2orf71	0
C2orf72	0
C2orf73	0
C2orf74	0
C2orf76	0
C2orf78	0
C2orf80	0
C2orf81	0
C2orf82	0
C2orf83	14
C2orf88	110
C3	0
C3AR1	5
C3P1	0
C3orf14	0
C3orf17	146
C3orf18	23
C3orf20	1
C3orf22	0
C3orf27	24
C3orf30	0
C3orf33	29
C3orf35	0
C3orf36	0
C3orf37	5
C3orf38	1
C3orf43	0
C3orf49	21
C3orf52	15
C3orf55	0
C3orf56	0
C3orf58	2
C3orf62	30
C3orf65	2
C3orf67	0
C3orf70	28
C3orf72	37
C3orf79	0
C4A	0
C4B	0
C4BPA	3
C4BPB	0
C4orf17	0
C4orf19	71
C4orf21	0
C4orf22	0
C4orf26	25
C4orf27	2
C4orf29	3
C4orf3	17
C4orf32	4
C4orf33	0
C4orf36	0
C4orf40	13
C4orf42	4
C4orf45	0
C4orf46	0
C4orf47	0
C4orf48	0
C4orf51	0
C4orf6	1
C5	2
C5AR1	0
C5orf15	0
C5orf20	0
C5orf22	0
C5orf24	39
C5orf25	2
C5orf27	10
C5orf28	34
C5orf30	0
C5orf34	18
C5orf38	0
C5orf42	0
C5orf45	20
C5orf46	0
C5orf47	0
C5orf48	0
C5orf49	0
C5orf51	0
C5orf52	0
C5orf54	0
C5orf55	29
C5orf56	609
C5orf58	37
C5orf60	1
C5orf63	2
C5orf64	24
C6	0
C6orf1	3
C6orf10	2
C6orf106	1
C6orf118	0
C6orf120	116
C6orf123	28
C6orf132	24
C6orf136	30
C6orf141	0
C6orf147	21
C6orf15	0
C6orf163	0
C6orf164	0
C6orf165	0
C6orf170	26
C6orf195	0
C6orf201	24
C6orf203	1
C6orf211	0
C6orf222	0
C6orf223	0
C6orf226	9
C6orf25	14
C6orf47	2
C6orf48	1
C6orf52	0
C6orf57	0
C6orf58	3
C6orf62	13
C6orf70	0
C6orf89	5
C6orf99	0
C7	14
C7orf10	0
C7orf13	0
C7orf25	0
C7orf26	0
C7orf31	2
C7orf33	0
C7orf34	0
C7orf41	5
C7orf43	52
C7orf49	163
C7orf50	0
C7orf55	3
C7orf57	1
C7orf60	0
C7orf61	2
C7orf62	0
C7orf63	11
C7orf65	11
C7orf66	0
C7orf69	1
C7orf71	11
C7orf72	0
C8A	0
C8B	0
C8G	1
C8orf22	0
C8orf31	25
C8orf33	91
C8orf34	0
C8orf37	21
C8orf4	0
C8orf42	4
C8orf44	59
C8orf46	0
C8orf47	0
C8orf48	0
C8orf49	7
C8orf56	0
C8orf58	3
C8orf59	39
C8orf74	0
C8orf76	1
C8orf86	23
C9	0
C9orf102	34
C9orf106	0
C9orf114	23
C9orf116	0
C9orf117	14
C9orf123	1
C9orf129	0
C9orf131	59
C9orf135	0
C9orf139	60
C9orf142	3
C9orf152	1
C9orf153	0
C9orf156	3
C9orf16	1
C9orf163	4
C9orf169	0
C9orf170	0
C9orf171	2
C9orf172	1
C9orf173	4
C9orf24	2
C9orf3	9
C9orf37	25
C9orf40	1
C9orf41	0
C9orf43	1
C9orf47	17
C9orf50	0
C9orf53	0
C9orf57	2
C9orf62	0
C9orf64	25
C9orf66	97
C9orf69	1
C9orf72	0
C9orf78	46
C9orf84	178
C9orf85	40
C9orf89	2
C9orf9	1
C9orf91	18
C9orf96	50
CA1	3
CA10	0
CA11	2
CA12	14
CA13	18
CA14	57
CA2	1
CA3	0
CA4	0
CA5A	2
CA5B	57
CA5BP1	1
CA6	172
CA7	2
CA8	0
CA9	1
CAB39	25
CAB39L	0
CABIN1	6
CABLES1	4
CABLES2	27
CABP1	0
CABP2	0
CABP4	122
CABP5	2
CABP7	43
CABS1	0
CABYR	0
CACHD1	0
CACNA1A	6
CACNA1B	0
CACNA1C	54
CACNA1D	2
CACNA1E	0
CACNA1F	1
CACNA1G	0
CACNA1H	0
CACNA1I	6
CACNA1S	0
CACNA2D1	0
CACNA2D2	40
CACNA2D3	0
CACNA2D4	11
CACNB1	0
CACNB2	113
CACNB3	3
CACNB4	0
CACNG1	4
CACNG2	0
CACNG3	0
CACNG4	1
CACNG5	0
CACNG6	0
CACNG7	0
CACNG8	145
CACYBP	72
CAD	0
CADM1	0
CADM2	0
CADM3	0
CADM4	8
CADPS	0
CADPS2	0
CAGE1	3
CALB1	36
CALB2	0
CALCA	1
CALCB	0
CALCOCO1	7
CALCOCO2	19
CALCR	0
CALCRL	0
CALD1	7
CALHM1	2
CALHM2	9
CALHM3	0
CALM1	4
CALM2	49
CALM3	22
CALML3	0
CALML4	207
CALML5	0
CALML6	0
CALN1	20
CALR	36
CALR3	0
CALU	24
CALY	0
CAMK1	50
CAMK1D	83
CAMK1G	0
CAMK2A	0
CAMK2B	0
CAMK2D	0
CAMK2G	3
CAMK2N1	0
CAMK2N2	2
CAMK4	3
CAMKK1	0
CAMKK2	34
CAMKMT	1
CAMKV	0
CAMLG	17
CAMP	0
CAMSAP1	2
CAMTA1	0
CAMTA2	17
CAND1	2
CAND2	59
CANT1	3
CANX	28
CAP1	25
CAP2	0
CAPG	2
CAPN1	5
CAPN10	1
CAPN11	0
CAPN12	77
CAPN13	0
CAPN14	0
CAPN2	42
CAPN3	16
CAPN5	0
CAPN6	0
CAPN7	51
CAPN8	0
CAPN9	0
CAPNS1	2
CAPNS2	0
CAPRIN1	5
CAPRIN2	1
CAPS	21
CAPS2	0
CAPSL	0
CAPZA1	13
CAPZA2	0
CAPZA3	0
CAPZB	2
CARD10	0
CARD11	13
CARD14	83
CARD16	1
CARD17	0
CARD18	0
CARD6	32
CARD8	35
CARD9	2
CARHSP1	75
CARKD	16
CARM1	23
CARNS1	31
CARS	0
CARS2	12
CARTPT	0
CASC1	10
CASC2	3
CASC3	13
CASC4	16
CASC5	0
CASD1	0
CASK	2
CASKIN1	66
CASKIN2	13
CASP1	0
CASP10	28
CASP12	0
CASP14	8
CASP2	48
CASP3	0
CASP4	2
CASP5	0
CASP6	118
CASP7	0
CASP8	65
CASP8AP2	3
CASP9	0
CASQ1	1
CASQ2	1
CASR	0
CASS4	7
CAST	189
CASZ1	17
CAT	2
CATSPER1	0
CATSPER2	5
CATSPER2P1	21
CATSPER3	0
CATSPER4	0
CATSPERB	0
CATSPERG	0
CAV1	0
CAV2	42
CAV3	0
CBFA2T2	61
CBFA2T3	1
CBFB	5
CBL	9
CBLB	2
CBLC	0
CBLL1	1
CBLN1	0
CBLN2	0
CBLN3	0
CBLN4	0
CBR1	0
CBR3	6
CBR4	0
CBS	7
CBWD1	0
CBWD2	0
CBWD3	0
CBWD5	0
CBWD6	0
CBX1	19
CBX2	0
CBX3	8
CBX4	10
CBX5	55
CBX6	1
CBX7	1
CBX8	0
CBY1	4
CBY3	4
CC2D1A	5
CC2D1B	61
CC2D2A	360
CC2D2B	18
CCAR1	14
CCBE1	53
CCBL1	0
CCBL2	8
CCBP2	55
CCDC101	5
CCDC102A	0
CCDC102B	0
CCDC103	0
CCDC104	28
CCDC105	0
CCDC106	2
CCDC107	2
CCDC108	0
CCDC109B	8
CCDC11	0
CCDC110	0
CCDC111	2
CCDC112	0
CCDC113	30
CCDC114	13
CCDC115	1
CCDC116	0
CCDC117	22
CCDC12	3
CCDC120	24
CCDC121	20
CCDC122	23
CCDC124	25
CCDC125	65
CCDC126	0
CCDC127	0
CCDC129	0
CCDC13	2
CCDC130	2
CCDC132	0
CCDC134	0
CCDC135	0
CCDC136	0
CCDC137	19
CCDC138	0
CCDC14	1
CCDC140	0
CCDC141	2
CCDC144A	0
CCDC144B	160
CCDC144NL	1
CCDC146	1
CCDC147	0
CCDC148	18
CCDC149	1
CCDC15	0
CCDC150	0
CCDC151	0
CCDC152	2
CCDC153	0
CCDC154	4
CCDC155	0
CCDC157	52
CCDC158	1
CCDC159	5
CCDC160	0
CCDC162P	0
CCDC163P	9
CCDC166	0
CCDC167	3
CCDC17	9
CCDC18	52
CCDC19	0
CCDC22	3
CCDC23	10
CCDC24	0
CCDC25	2
CCDC27	3
CCDC28A	0
CCDC28B	27
CCDC3	0
CCDC30	24
CCDC33	0
CCDC34	0
CCDC36	16
CCDC37	20
CCDC38	8
CCDC39	188
CCDC40	0
CCDC41	24
CCDC42	0
CCDC42B	72
CCDC43	3
CCDC47	4
CCDC50	10
CCDC51	0
CCDC53	1
CCDC54	0
CCDC57	5
CCDC58	0
CCDC59	8
CCDC6	1
CCDC60	0
CCDC61	2
CCDC62	1
CCDC63	0
CCDC64	14
CCDC64B	4
CCDC65	10
CCDC66	57
CCDC67	1
CCDC68	6
CCDC69	28
CCDC7	2
CCDC70	0
CCDC71	1
CCDC73	325
CCDC74A	0
CCDC74B	0
CCDC77	21
CCDC78	17
CCDC79	0
CCDC8	5
CCDC80	8
CCDC81	0
CCDC82	1
CCDC83	2
CCDC84	189
CCDC85A	0
CCDC85B	1
CCDC85C	65
CCDC86	5
CCDC87	0
CCDC88A	46
CCDC88B	23
CCDC88C	18
CCDC89	0
CCDC9	9
CCDC90B	6
CCDC91	4
CCDC92	6
CCDC93	3
CCDC94	0
CCDC96	10
CCDC97	76
CCHCR1	0
CCIN	0
CCK	0
CCKAR	0
CCKBR	0
CCL1	0
CCL11	0
CCL13	0
CCL14	0
CCL16	8
CCL17	0
CCL18	0
CCL19	0
CCL2	0
CCL20	0
CCL21	0
CCL22	23
CCL23	0
CCL24	0
CCL25	0
CCL26	0
CCL27	2
CCL28	12
CCL3	1
CCL3L1	0
CCL3L3	0
CCL4	0
CCL4L2	0
CCL5	67
CCL7	0
CCL8	0
CCM2	1
CCNA1	0
CCNA2	67
CCNB1	0
CCNB1IP1	8
CCNB2	6
CCNB3	0
CCNC	13
CCND1	10
CCND2	4
CCND3	8
CCNDBP1	4
CCNE1	1
CCNE2	88
CCNF	2
CCNG1	8
CCNG2	1
CCNH	24
CCNI	15
CCNI2	7
CCNJ	50
CCNJL	3
CCNK	4
CCNL1	37
CCNL2	6
CCNO	0
CCNT1	0
CCNT2	1
CCNY	1
CCNYL1	9
CCP110	28
CCPG1	96
CCR1	2
CCR10	0
CCR2	1
CCR3	1
CCR4	0
CCR5	3
CCR6	79
CCR7	5
CCR8	2
CCR9	18
CCRL1	33
CCRL2	0
CCRN4L	69
CCS	0
CCT2	0
CCT3	7
CCT4	4
CCT5	3
CCT6A	4
CCT6B	0
CCT6P1	18
CCT6P3	27
CCT7	5
CCT8	26
CCT8L2	0
CCZ1	0
CD101	2
CD109	25
CD14	13
CD151	12
CD160	43
CD163	0
CD163L1	0
CD164	2
CD164L2	0
CD177	0
CD180	3
CD19	0
CD1A	1
CD1B	0
CD1C	1
CD1D	2
CD1E	0
CD2	4
CD200	0
CD200R1	0
CD200R1L	0
CD207	0
CD209	12
CD22	5
CD226	0
CD244	58
CD247	2
CD248	0
CD27	17
CD274	2
CD276	0
CD28	19
CD2AP	13
CD2BP2	20
CD300A	1
CD300C	0
CD300E	13
CD300LB	8
CD300LD	0
CD300LF	0
CD300LG	26
CD302	451
CD320	0
CD33	1
CD34	0
CD36	19
CD37	11
CD38	0
CD3D	2
CD3E	7
CD3EAP	190
CD3G	9
CD4	0
CD40	0
CD40LG	12
CD44	11
CD46	26
CD47	1
CD48	10
CD5	26
CD52	6
CD53	6
CD55	2
CD58	0
CD59	1
CD5L	0
CD6	10
CD63	4
CD68	45
CD69	7
CD7	6
CD70	0
CD72	5
CD74	57
CD79A	6
CD79B	0
CD80	9
CD81	2
CD82	16
CD83	0
CD84	74
CD86	0
CD8A	10
CD8B	4
CD9	0
CD93	9
CD96	7
CD97	9
CD99	0
CD99L2	10
CD99P1	0
CDA	0
CDADC1	1
CDAN1	21
CDC123	6
CDC14A	4
CDC14B	4
CDC14C	12
CDC16	5
CDC20	3
CDC20B	0
CDC23	1
CDC25A	0
CDC25B	6
CDC25C	0
CDC26	8
CDC27	2
CDC34	0
CDC37	13
CDC37L1	13
CDC40	38
CDC42	23
CDC42BPA	7
CDC42BPB	6
CDC42BPG	0
CDC42EP1	1
CDC42EP2	0
CDC42EP3	77
CDC42EP4	0
CDC42EP5	0
CDC42SE1	12
CDC42SE2	75
CDC45	0
CDC5L	1
CDC6	16
CDC7	2
CDC73	3
CDCA2	0
CDCA3	0
CDCA4	0
CDCA5	0
CDCA7	0
CDCA7L	1
CDCA8	0
CDCP1	25
CDCP2	0
CDH1	6
CDH10	0
CDH11	0
CDH12	42
CDH13	9
CDH15	0
CDH16	2
CDH17	4
CDH18	0
CDH19	0
CDH2	0
CDH20	1
CDH22	0
CDH23	204
CDH24	1
CDH26	0
CDH3	3
CDH4	0
CDH5	0
CDH6	4
CDH7	0
CDH8	0
CDH9	0
CDHR1	0
CDHR2	4
CDHR3	32
CDHR4	0
CDHR5	16
CDIPT	2
CDK1	1
CDK10	6
CDK11A	14
CDK11B	0
CDK12	15
CDK13	12
CDK14	0
CDK15	0
CDK16	4
CDK17	16
CDK18	0
CDK19	7
CDK2	0
CDK20	0
CDK2AP1	2
CDK2AP2	0
CDK4	22
CDK5	0
CDK5R1	2
CDK5R2	0
CDK5RAP1	0
CDK5RAP2	2
CDK5RAP3	0
CDK6	3
CDK7	5
CDK8	1
CDK9	3
CDKAL1	17
CDKL1	19
CDKL2	0
CDKL3	0
CDKL4	0
CDKL5	0
CDKN1A	0
CDKN1B	12
CDKN1C	0
CDKN2A	0
CDKN2AIP	3
CDKN2AIPNL	53
CDKN2B	11
CDKN2B-AS1	24
CDKN2C	1
CDKN2D	3
CDKN3	4
CDNF	0
CDO1	0
CDON	30
CDR1	0
CDR2	3
CDR2L	0
CDRT1	4
CDRT15	0
CDRT15L2	0
CDRT4	48
CDRT7	0
CDS1	0
CDS2	4
CDSN	0
CDT1	63
CDV3	12
CDX1	0
CDX2	0
CDX4	0
CDY1	0
CDY2A	0
CDYL	12
CDYL2	2
CEACAM1	16
CEACAM16	0
CEACAM18	0
CEACAM19	0
CEACAM20	0
CEACAM21	0
CEACAM22P	135
CEACAM3	0
CEACAM4	0
CEACAM5	38
CEACAM6	5
CEACAM7	0
CEACAM8	35
CEBPA	4
CEBPB	37
CEBPD	19
CEBPE	0
CEBPG	7
CEBPZ	60
CECR1	20
CECR2	0
CECR3	0
CECR5	3
CECR5-AS1	0
CECR6	6
CECR7	0
CEL	1
CELA1	0
CELA2A	0
CELA2B	2
CELA3A	0
CELA3B	0
CELF1	4
CELF2	7
CELF3	17
CELF4	1
CELF5	0
CELF6	1
CELP	0
CELSR1	12
CELSR2	0
CELSR3	5
CEMP1	92
CEND1	8
CENPA	0
CENPB	2
CENPBD1	69
CENPC1	10
CENPE	0
CENPF	2
CENPH	3
CENPI	0
CENPJ	0
CENPK	0
CENPL	8
CENPM	0
CENPN	70
CENPO	62
CENPP	31
CENPQ	0
CENPT	3
CENPV	27
CENPW	0
CEP104	100
CEP112	0
CEP120	1
CEP128	1
CEP135	40
CEP152	1
CEP164	3
CEP170	3
CEP170P1	0
CEP19	42
CEP192	1
CEP250	77
CEP290	15
CEP350	6
CEP44	29
CEP55	0
CEP57	26
CEP57L1	3
CEP63	7
CEP68	277
CEP70	0
CEP72	1
CEP76	1
CEP78	0
CEP85	21
CEP89	0
CEP95	9
CEP97	1
CEPT1	355
CER1	0
CERCAM	0
CERK	25
CERKL	1066
CERS2	16
CERS3	0
CERS4	10
CERS5	89
CERS6	1
CES1	0
CES1P1	0
CES1P2	0
CES2	21
CES3	107
CES4A	1
CES5A	0
CES5AP1	0
CETN1	0
CETN2	1
CETN3	1
CETN4P	0
CETP	27
CFB	30
CFC1	0
CFC1B	0
CFD	4
CFDP1	1
CFH	0
CFHR1	0
CFHR2	0
CFHR3	0
CFHR4	0
CFHR5	0
CFI	0
CFL1	6
CFL1P1	7
CFL2	0
CFLAR	558
CFLAR-AS1	343
CFP	3
CFTR	0
CGA	0
CGB	0
CGB1	0
CGB2	0
CGB5	0
CGB7	0
CGB8	0
CGGBP1	18
CGN	0
CGNL1	18
CGREF1	23
CGRRF1	1
CH25H	0
CHAC1	0
CHAC2	21
CHAD	4
CHADL	19
CHAF1A	2
CHAF1B	0
CHAT	0
CHCHD1	0
CHCHD10	0
CHCHD2	5
CHCHD3	2
CHCHD4	0
CHCHD5	0
CHCHD6	0
CHCHD7	0
CHD1	1
CHD1L	0
CHD2	38
CHD3	40
CHD4	30
CHD5	4
CHD6	85
CHD7	17
CHD8	4
CHD9	4
CHDH	22
CHEK1	41
CHEK2	1
CHERP	9
CHFR	1
CHGA	17
CHGB	0
CHI3L1	0
CHI3L2	0
CHIA	0
CHIC1	2
CHIC2	0
CHID1	2
CHIT1	0
CHKA	71
CHL1	0
CHM	31
CHML	29
CHMP1A	1
CHMP1B	53
CHMP2A	4
CHMP2B	0
CHMP4A	2
CHMP4B	7
CHMP4C	9
CHMP5	3
CHMP6	0
CHMP7	2
CHN1	0
CHN2	0
CHODL	0
CHORDC1	4
CHP2	32
CHPF	0
CHPF2	4
CHPT1	2
CHRAC1	12
CHRD	0
CHRDL1	3
CHRDL2	0
CHRFAM7A	0
CHRM1	0
CHRM2	0
CHRM3	128
CHRM4	0
CHRM5	12
CHRNA1	0
CHRNA10	0
CHRNA2	48
CHRNA3	2
CHRNA4	0
CHRNA5	61
CHRNA6	0
CHRNA7	12
CHRNA9	0
CHRNB1	96
CHRNB2	94
CHRNB3	0
CHRNB4	1
CHRND	5
CHRNE	63
CHRNG	73
CHST1	0
CHST10	0
CHST11	18
CHST12	7
CHST13	0
CHST14	2
CHST15	0
CHST2	1
CHST3	1
CHST4	2
CHST5	14
CHST6	141
CHST7	7
CHST8	0
CHST9	0
CHSY1	3
CHSY3	0
CHTF18	2
CHTF8	3
CHTOP	8
CHUK	7
CHURC1	126
CIAO1	68
CIAPIN1	0
CIB1	7
CIB2	0
CIB3	5
CIB4	0
CIC	5
CIDEA	0
CIDEB	156
CIDEC	0
CIDECP	0
CIITA	36
CILP	0
CILP2	0
CINP	1
CIR1	7
CIRBP	27
CIRH1A	0
CISD1	0
CISD2	38
CISD3	0
CISH	2
CIT	1
CITED1	0
CITED2	3
CITED4	1
CIZ1	8
CKAP2	2
CKAP2L	0
CKAP4	4
CKAP5	1
CKB	1
CKLF	2
CKM	3
CKMT1A	0
CKMT1B	0
CKMT2	32
CKS1B	12
CKS2	2
CLASP1	2
CLASP2	0
CLASRP	9
CLC	0
CLCA1	0
CLCA2	0
CLCA3P	8
CLCA4	0
CLCC1	85
CLCF1	5
CLCN1	0
CLCN2	5
CLCN3	6
CLCN4	1
CLCN5	16
CLCN6	0
CLCN7	0
CLCNKA	0
CLCNKB	0
CLDN1	0
CLDN10	1
CLDN11	14
CLDN12	1
CLDN14	0
CLDN15	0
CLDN16	21
CLDN17	0
CLDN18	5
CLDN19	46
CLDN2	4
CLDN20	36
CLDN22	9
CLDN23	0
CLDN24	0
CLDN25	0
CLDN3	0
CLDN4	2
CLDN5	0
CLDN6	3
CLDN7	4
CLDN8	0
CLDN9	0
CLDND1	0
CLDND2	3
CLEC10A	0
CLEC11A	0
CLEC12A	0
CLEC12B	0
CLEC14A	0
CLEC16A	4
CLEC17A	11
CLEC18A	0
CLEC18B	0
CLEC18C	0
CLEC1A	0
CLEC1B	39
CLEC2A	0
CLEC2B	26
CLEC2D	59
CLEC2L	0
CLEC3A	0
CLEC3B	0
CLEC4A	0
CLEC4C	0
CLEC4D	1
CLEC4E	10
CLEC4F	0
CLEC4G	0
CLEC4GP1	58
CLEC4M	0
CLEC5A	1
CLEC6A	0
CLEC7A	31
CLEC9A	2
CLECL1	2
CLGN	0
CLIC1	3
CLIC2	1
CLIC3	1
CLIC4	0
CLIC5	0
CLIC6	1
CLINT1	4
CLIP1	1
CLIP2	0
CLIP3	11
CLIP4	1
CLK1	6
CLK2	2
CLK2P	0
CLK3	38
CLK4	0
CLLU1	1
CLLU1OS	0
CLMN	35
CLMP	40
CLN3	2
CLN5	92
CLN6	0
CLN8	68
CLNK	1
CLNS1A	0
CLOCK	55
CLP1	0
CLPB	2
CLPP	8
CLPS	0
CLPTM1	6
CLPTM1L	1
CLPX	0
CLRN1	1
CLRN1-AS1	0
CLRN2	0
CLRN3	0
CLSPN	68
CLSTN1	259
CLSTN2	0
CLSTN3	0
CLTA	1
CLTB	5
CLTC	87
CLTCL1	0
CLU	13
CLUAP1	28
CLUL1	0
CLVS1	9
CLVS2	0
CLYBL	0
CMA1	0
CMAHP	0
CMAS	0
CMBL	59
CMC1	1
CMIP	8
CMKLR1	0
CMPK1	1
CMPK2	1
CMTM2	0
CMTM3	4
CMTM4	43
CMTM5	0
CMTM6	48
CMTM7	2
CMTM8	1
CMYA5	0
CNBD1	0
CNBP	27
CNDP1	1
CNDP2	5
CNFN	0
CNGA1	18
CNGA2	0
CNGA3	0
CNGA4	2
CNGB1	16
CNGB3	4
CNIH	0
CNIH2	1
CNIH3	0
CNIH4	1
CNKSR1	0
CNKSR2	4
CNKSR3	0
CNN1	0
CNN2	16
CNN3	0
CNNM1	22
CNNM2	12
CNNM3	107
CNNM4	10
CNOT1	49
CNOT10	6
CNOT2	14
CNOT3	17
CNOT4	0
CNOT6	2
CNOT6L	3
CNOT7	122
CNOT8	5
CNP	222
CNPPD1	0
CNPY1	0
CNPY2	24
CNPY3	12
CNPY4	12
CNR1	0
CNR2	1
CNRIP1	5
CNST	3
CNTD1	211
CNTD2	0
CNTFR	0
CNTLN	17
CNTN1	0
CNTN2	16
CNTN3	0
CNTN4	14
CNTN5	0
CNTN6	0
CNTNAP1	75
CNTNAP2	22
CNTNAP3	0
CNTNAP3B	0
CNTNAP4	0
CNTNAP5	0
CNTRL	81
CNTROB	0
COA5	77
COASY	0
COBL	0
COBLL1	1
COCH	54
COG1	99
COG2	0
COG3	0
COG4	0
COG5	280
COG6	10
COG7	7
COIL	13
COL10A1	147
COL11A1	0
COL11A2	0
COL12A1	0
COL13A1	1
COL14A1	0
COL15A1	0
COL16A1	0
COL17A1	40
COL18A1	57
COL19A1	3
COL1A1	0
COL1A2	0
COL20A1	0
COL21A1	0
COL22A1	0
COL23A1	1
COL24A1	0
COL25A1	0
COL27A1	2
COL28A1	0
COL2A1	4
COL3A1	0
COL4A1	0
COL4A2	0
COL4A3	12
COL4A3BP	3
COL4A4	93
COL4A5	0
COL4A6	7
COL5A1	1
COL5A2	0
COL5A3	1
COL6A1	0
COL6A2	3
COL6A3	0
COL6A4P1	0
COL6A4P2	10
COL6A5	0
COL6A6	15
COL7A1	0
COL8A1	0
COL8A2	14
COL9A1	12
COL9A2	4
COL9A3	3
COLEC10	0
COLEC11	0
COLEC12	0
COLQ	0
COMMD1	0
