gene symbol	(count) FRA_46_FA_336
NACC2	4
NADK	22
NADKD1	27
NADSYN1	1
NAE1	0
NAF1	1
NAGA	6
NAGK	24
NAGLU	3
NAGPA	1
NAGS	10
NAIF1	83
NAIP	253
NALCN	0
NAMPT	1
NANOG	24
NANOGNB	7
NANOS1	257
NANOS2	0
NANOS3	0
NANP	9
NANS	50
NAP1L1	66
NAP1L2	0
NAP1L3	0
NAP1L4	14
NAP1L5	60
NAP1L6	36
NAPA	10
NAPB	4
NAPEPLD	213
NAPG	1
NAPRT1	2
NAPSA	12
NAPSB	7
NARF	12
NARFL	2
NARG2	19
NARS	4
NARS2	0
NASP	121
NAT1	0
NAT10	3
NAT14	0
NAT2	0
NAT8	7
NAT8B	0
NAT8L	2
NAT9	67
NAV1	62
NAV2	0
NAV2-AS4	0
NAV3	0
NBAS	1
NBEA	0
NBEAL1	0
NBEAL2	13
NBEAP1	0
NBLA00301	0
NBN	22
NBPF1	5
NBPF10	15
NBPF14	0
NBPF15	6
NBPF16	0
NBPF22P	1
NBPF24	0
NBPF3	0
NBPF4	1
NBPF6	0
NBPF7	1
NBPF8	6
NBPF9	2
NBR1	14
NBR2	4
NCALD	1
NCAM1	8
NCAM2	0
NCAN	0
NCAPD2	12
NCAPD3	5
NCAPG	109
NCAPG2	0
NCAPH	4
NCAPH2	394
NCBP1	504
NCBP2	128
NCCRP1	26
NCDN	13
NCEH1	0
NCF1	2
NCF1B	4
NCF1C	2
NCF2	79
NCF4	2
NCK1	0
NCK2	9
NCKAP1	0
NCKAP1L	25
NCKAP5	1
NCKAP5L	5
NCKIPSD	2
NCL	100
NCLN	3
NCOA1	2
NCOA2	10
NCOA3	121
NCOA4	105
NCOA5	2
NCOA6	4
NCOA7	27
NCOR1	192
NCOR2	28
NCR1	1
NCR2	0
NCR3	74
NCRNA00185	3
NCRUPAR	24
NCS1	0
NCSTN	0
NDC80	1
NDE1	8
NDEL1	0
NDFIP1	0
NDFIP2	0
NDN	0
NDNF	0
NDNL2	5
NDOR1	5
NDP	0
NDRG1	5
NDRG2	0
NDRG3	10
NDRG4	56
NDST1	0
NDST2	25
NDST3	14
NDST4	0
NDUFA1	1
NDUFA10	1
NDUFA11	40
NDUFA12	0
NDUFA13	4
NDUFA2	23
NDUFA3	4
NDUFA4	17
NDUFA4L2	3
NDUFA5	15
NDUFA6	23
NDUFA7	0
NDUFA8	0
NDUFA9	0
NDUFAB1	3
NDUFAF1	7
NDUFAF2	11
NDUFAF3	20
NDUFAF4	8
NDUFB1	0
NDUFB10	18
NDUFB11	6
NDUFB2	8
NDUFB3	21
NDUFB4	7
NDUFB5	0
NDUFB6	3
NDUFB7	6
NDUFB8	6
NDUFB9	17
NDUFC1	12
NDUFS1	0
NDUFS2	3
NDUFS3	1
NDUFS4	0
NDUFS5	2
NDUFS6	0
NDUFS7	2
NDUFS8	8
NDUFV1	9
NDUFV2	13
NDUFV3	47
NEAT1	20
NEB	144
NEBL	0
NECAB1	13
NECAB2	0
NECAB3	5
NECAP1	1
NECAP2	44
NEDD1	0
NEDD4	0
NEDD4L	8
NEDD9	22
NEFH	3
NEFL	0
NEFM	3
NEGR1	0
NEIL1	32
NEIL2	16
NEIL3	2
NEK1	1
NEK10	2
NEK11	10
NEK2	22
NEK3	0
NEK4	25
NEK5	22
NEK6	96
NEK7	2
NEK8	33
NEK9	4
NELL1	0
NELL2	3
NEMF	77
NENF	0
NEO1	0
NES	0
NET1	4
NETO1	0
NETO2	1
NEU1	2
NEU2	0
NEU3	0
NEU4	0
NEURL	14
NEURL1B	0
NEURL2	4
NEURL3	0
NEURL4	11
NEUROD1	0
NEUROD2	0
NEUROD4	0
NEUROD6	0
NEUROG1	0
NEUROG2	0
NEUROG3	0
NEXN	122
NF1	2
NF2	117
NFAM1	63
NFASC	1
NFAT5	40
NFATC1	2
NFATC2	3
NFATC2IP	45
NFATC3	3
NFATC4	0
NFE2	2
NFE2L1	22
NFE2L2	151
NFE2L3	680
NFIA	2
NFIB	0
NFIC	8
NFIL3	0
NFIX	25
NFKB1	73
NFKB2	7
NFKBIA	16
NFKBIB	71
NFKBID	1
NFKBIE	0
NFKBIL1	29
NFRKB	21
NFS1	7
NFU1	3
NFX1	124
NFXL1	3
NFYA	4
NFYB	26
NFYC	33
NGB	0
NGDN	1
NGEF	6
NGF	0
NGFR	0
NGFRAP1	3
NGLY1	7
NGRN	3
NHEG1	0
NHEJ1	5
NHLH1	0
NHLH2	0
NHLRC1	7
NHLRC2	10
NHLRC3	2
NHLRC4	3
NHP2	39
NHP2L1	1
NHS	2
NHSL1	6
NHSL2	3
NID1	1
NID2	85
NIF3L1	44
NIM1	0
NIN	19
NINJ1	6
NINJ2	32
NINL	0
NIP7	36
NIPA1	0
NIPA2	51
NIPAL1	18
NIPAL2	4
NIPAL3	18
NIPAL4	46
NIPBL	25
NIPSNAP1	1
NIPSNAP3A	2
NIPSNAP3B	2
NISCH	2
NIT1	187
NIT2	16
NKAIN1	0
NKAIN2	2
NKAIN3	0
NKAIN4	1
NKAP	4
NKAPL	0
NKAPP1	1
NKD1	30
NKD2	0
NKG7	0
NKIRAS1	72
NKIRAS2	8
NKPD1	73
NKRF	0
NKTR	90
NKX1-2	0
NKX2-1	0
NKX2-2	0
NKX2-3	0
NKX2-4	2
NKX2-5	0
NKX2-6	0
NKX2-8	0
NKX3-1	0
NKX3-2	0
NKX6-1	0
NKX6-2	0
NKX6-3	0
NLE1	0
NLGN1	0
NLGN2	0
NLGN3	49
NLGN4X	0
NLGN4Y	0
NLK	5
NLN	110
NLRC3	158
NLRC4	29
NLRC5	5
NLRP1	9
NLRP10	0
NLRP11	1
NLRP12	163
NLRP13	0
NLRP14	0
NLRP2	0
NLRP3	11
NLRP4	0
NLRP5	0
NLRP6	21
NLRP7	10
NLRP8	33
NLRP9	18
NLRX1	1
NMB	5
NMBR	0
NMD3	10
NME1-NME2	3
NME3	9
NME4	10
NME5	0
NME6	53
NME7	9
NMI	2
NMNAT1	163
NMNAT2	5
NMNAT3	6
NMRAL1	7
NMS	0
NMT1	10
NMT2	180
NMU	0
NMUR1	35
NMUR2	0
NNAT	78
NNMT	0
NNT	15
NOB1	1
NOBOX	0
NOC2L	0
NOC3L	3
NOC4L	0
NOD1	19
NOD2	13
NODAL	19
NOG	4
NOL10	5
NOL11	1
NOL12	37
NOL3	11
NOL4	0
NOL6	84
NOL7	23
NOL8	14
NOL9	162
NOLC1	8
NOM1	105
NOMO1	0
NOMO2	0
NOMO3	0
NONO	51
NOP10	0
NOP14	141
NOP16	9
NOP2	4
NOP56	14
NOP58	3
NOS1	35
NOS1AP	0
NOS2	0
NOS3	26
NOSIP	16
NOSTRIN	0
NOTCH1	9
NOTCH2	7
NOTCH2NL	6
NOTCH3	0
NOTO	0
NOTUM	0
NOV	0
NOVA1	0
NOVA2	0
NOX1	5
NOX3	0
NOX4	23
NOXA1	1
NOXO1	13
NPAS1	2
NPAS2	3
NPAS3	0
NPAS4	1
NPAT	11
NPB	9
NPBWR1	0
NPBWR2	0
NPC1	47
NPC1L1	3
NPC2	0
NPDC1	2
NPEPPS	11
NPFF	0
NPFFR1	0
NPFFR2	6
NPHP1	0
NPHP4	0
NPHS1	27
NPHS2	0
NPIP	0
NPIPL2	4
NPIPL3	34
NPL	2
NPLOC4	43
NPM1	110
NPM2	0
NPM3	0
NPNT	0
NPPA	24
NPPB	0
NPPC	0
NPR1	0
NPR2	23
NPR3	1
NPRL2	32
NPRL3	41
NPS	0
NPSR1	0
NPTN	2
NPTX1	1
NPTX2	0
NPTXR	59
NPVF	0
NPW	0
NPY	0
NPY1R	0
NPY2R	0
NPY5R	0
NPY6R	33
NQO1	35
NQO2	45
NR0B1	0
NR0B2	0
NR1D1	38
NR1D2	2
NR1H2	3
NR1H3	1
NR1H4	1
NR1I2	1
NR1I3	49
NR2C1	49
NR2C2	812
NR2C2AP	98
NR2E1	5
NR2E3	6
NR2F1	0
NR2F2	0
NR2F6	0
NR3C1	33
NR3C2	37
NR4A1	0
NR4A2	0
NR4A3	1
NR5A1	0
NR5A2	1
NR6A1	0
NRADDP	16
NRAP	0
NRARP	2
NRAS	53
NRBF2	12
NRBP1	4
NRBP2	2
NRCAM	1
NRD1	85
NRF1	0
NRG1	0
NRG2	3
NRG3	0
NRG4	62
NRGN	13
NRIP1	0
NRIP2	366
NRIP3	57
NRK	0
NRL	1
NRM	31
NRN1	0
NRN1L	0
NRP1	1
NRP2	0
NRSN1	53
NRSN2	2
NRTN	0
NRXN1	6
NRXN2	0
NRXN3	0
NS3BP	0
NSA2	65
NSD1	85
NSDHL	1
NSF	3
NSFL1C	15
NSFP1	0
NSL1	53
NSMAF	46
NSMCE1	17
NSMCE2	1
NSMCE4A	6
NSRP1	13
NSUN2	6
NSUN3	0
NSUN4	24
NSUN5	6
NSUN5P1	24
NSUN5P2	23
NSUN6	0
NSUN7	0
NT5C	15
NT5C1A	0
NT5C2	114
NT5DC1	29
NT5DC2	73
NT5DC3	43
NT5DC4	0
NT5E	98
NT5M	0
NTAN1	28
NTF3	0
NTF4	0
NTHL1	2
NTM	0
NTN1	42
NTN3	7
NTN4	2
NTN5	0
NTNG1	0
NTNG2	0
NTPCR	1
NTRK1	0
NTRK2	0
NTRK3	0
NTS	0
NTSR1	17
NTSR2	0
NUAK1	0
NUAK2	62
NUB1	8
NUBP1	2
NUBP2	2
NUBPL	49
NUCB1	13
NUCB2	3
NUCKS1	45
NUDC	21
NUDCD1	0
NUDCD2	8
NUDCD3	7
NUDT1	3
NUDT10	32
NUDT11	8
NUDT12	0
NUDT13	180
NUDT14	1
NUDT15	67
NUDT16	5
NUDT16L1	10
NUDT16P1	12
NUDT17	4
NUDT18	10
NUDT19	71
NUDT2	1
NUDT21	5
NUDT22	9
NUDT3	55
NUDT4	56
NUDT5	20
NUDT6	2
NUDT7	0
NUDT8	0
NUDT9	0
NUDT9P1	0
NUF2	0
NUFIP1	1
NUFIP2	60
NUMA1	144
NUMB	4
NUMBL	9
NUP107	0
NUP133	2
NUP153	9
NUP155	0
NUP160	2
NUP188	77
NUP205	2
NUP210	9
NUP210L	130
NUP214	12
NUP35	0
NUP37	1
NUP43	61
NUP50	48
NUP54	0
NUP62CL	2
NUP85	14
NUP88	86
NUP93	3
NUP98	1
NUPL1	19
NUPL2	0
NUPR1	1
NUS1	0
NUSAP1	3
NUTF2	1
NVL	4
NWD1	78
NXF1	33
NXF2	0
NXF3	2
NXF4	0
NXF5	0
NXN	33
NXNL1	1
NXNL2	88
NXPH1	0
NXPH2	0
NXPH3	19
NXPH4	0
NXT1	0
NXT2	0
NYNRIN	6
NYX	0
OAF	1
OAS1	0
OAS2	1
OAS3	2
OASL	0
OAT	1
OAZ1	11
OAZ2	82
OAZ3	75
OBFC1	1
OBP2A	0
OBP2B	0
OBSCN	78
OBSL1	5
OC90	2
OCA2	0
OCEL1	1
OCIAD1	0
OCIAD2	1
OCLM	0
OCLN	51
OCM	0
OCM2	0
OCRL	0
ODAM	0
ODC1	6
ODF1	0
ODF2	3
ODF2L	2328
ODF3	5
ODF3B	44
ODF3L1	0
ODF3L2	0
ODF4	0
ODZ2	0
ODZ4	0
OFCC1	0
OFD1	18
OGDH	34
OGDHL	0
OGFOD1	105
OGFOD2	29
OGFR	58
OGFRL1	12
OGG1	28
OGN	47
OGT	11
OIP5	19
OIT3	1
OLA1	24
OLAH	30
OLFM1	0
OLFM2	2
OLFM3	0
OLFM4	0
OLFML1	28
OLFML2A	30
OLFML2B	1
OLFML3	0
OLIG1	2
OLIG2	4
OLIG3	0
OLR1	0
OMA1	1
OMD	27
OMG	48
OMP	0
ONECUT1	0
ONECUT2	0
ONECUT3	0
OOEP	0
OPA1	44
OPA3	205
OPALIN	0
OPCML	0
OPHN1	351
OPLAH	0
OPN1LW	0
OPN1MW	0
OPN1SW	27
OPN3	80
OPN4	0
OPN5	0
OPRD1	0
OPRK1	5
OPRL1	0
OPRM1	41
OPTC	1
OPTN	11
OR10A2	1
OR10A3	0
OR10A4	3
OR10A5	1
OR10A6	0
OR10A7	0
OR10AD1	22
OR10AG1	0
OR10C1	0
OR10G2	6
OR10G3	0
OR10G4	0
OR10G7	0
OR10G8	0
OR10G9	0
OR10H1	0
OR10H2	0
OR10H3	0
OR10H4	0
OR10H5	0
OR10J1	0
OR10J3	0
OR10J5	0
OR10K1	0
OR10K2	0
OR10P1	17
OR10Q1	0
OR10R2	0
OR10S1	0
OR10T2	0
OR10V1	0
OR10W1	0
OR10X1	0
OR10Z1	0
OR11A1	31
OR11G2	0
OR11H1	0
OR11H12	0
OR11H2	1
OR11H4	3
OR11H6	0
OR11L1	0
OR12D2	0
OR12D3	0
OR13A1	0
OR13C2	0
OR13C3	0
OR13C4	0
OR13C5	0
OR13C8	0
OR13C9	0
OR13D1	12
OR13F1	0
OR13G1	0
OR13H1	0
OR13J1	2
OR14A16	0
OR14C36	0
OR14I1	0
OR14J1	0
OR1A1	0
OR1A2	0
OR1B1	0
OR1C1	0
OR1D2	3
OR1D4	0
OR1D5	0
OR1E1	0
OR1E2	0
OR1F1	0
OR1F2P	0
OR1G1	0
OR1I1	0
OR1J1	2
OR1J2	0
OR1J4	0
OR1K1	4
OR1L1	1
OR1L3	0
OR1L4	4
OR1L6	0
OR1L8	0
OR1M1	0
OR1N1	0
OR1N2	0
OR1Q1	1
OR1S1	0
OR1S2	0
OR2A1	1
OR2A12	0
OR2A14	0
OR2A2	2
OR2A25	1
OR2A4	2
OR2A5	0
OR2A7	5
OR2A9P	11
OR2AE1	0
OR2AG1	1
OR2AG2	0
OR2AK2	0
OR2AT4	0
OR2B11	5
OR2B2	0
OR2B3	0
OR2B6	0
OR2C1	0
OR2D2	0
OR2D3	3
OR2F1	0
OR2F2	0
OR2G2	0
OR2G3	0
OR2G6	1
OR2H1	1
OR2H2	0
OR2J2	0
OR2J3	0
OR2K2	0
OR2L13	0
OR2L1P	0
OR2L2	0
OR2L3	0
OR2L8	0
OR2M1P	0
OR2M2	0
OR2M3	0
OR2M4	0
OR2M5	0
OR2M7	0
OR2S2	0
OR2T1	0
OR2T10	1
OR2T11	0
OR2T12	1
OR2T2	3
OR2T27	2
OR2T29	0
OR2T3	3
OR2T33	0
OR2T34	3
OR2T35	0
OR2T4	0
OR2T5	0
OR2T6	0
OR2T8	0
OR2V2	0
OR2W1	0
OR2W3	0
OR2W5	0
OR2Y1	0
OR2Z1	0
OR3A1	0
OR3A2	0
OR3A3	0
OR4A15	0
OR4A16	0
OR4A47	0
OR4A5	0
OR4B1	0
OR4C11	0
OR4C12	0
OR4C13	0
OR4C15	0
OR4C16	0
OR4C3	0
OR4C46	0
OR4C6	0
OR4D1	2
OR4D10	0
OR4D11	0
OR4D2	1
OR4D5	0
OR4D6	0
OR4D9	0
OR4E2	0
OR4F15	0
OR4F16	0
OR4F17	0
OR4F21	0
OR4F29	0
OR4F4	0
OR4F5	0
OR4F6	0
OR4K1	0
OR4K13	0
OR4K14	0
OR4K15	0
OR4K17	0
OR4K2	0
OR4K5	0
OR4L1	0
OR4M1	0
OR4N2	0
OR4N3P	0
OR4N4	0
OR4N5	0
OR4P4	0
OR4Q3	0
OR4S1	0
OR4S2	0
OR4X1	0
OR4X2	0
OR51A2	0
OR51A4	0
OR51A7	0
OR51B2	0
OR51B4	0
OR51B5	0
OR51B6	1
OR51D1	0
OR51E1	0
OR51E2	18
OR51F1	0
OR51F2	0
OR51G1	0
OR51G2	0
OR51I1	0
OR51I2	3
OR51L1	0
OR51M1	1
OR51Q1	0
OR51S1	0
OR51T1	0
OR51V1	0
OR52A1	0
OR52A5	0
OR52B2	0
OR52B4	0
OR52B6	6
OR52D1	4
OR52E2	0
OR52E4	0
OR52E6	0
OR52E8	0
OR52H1	0
OR52I1	3
OR52I2	1
OR52J3	0
OR52K1	0
OR52K2	0
OR52L1	0
OR52M1	1
OR52N1	0
OR52N2	0
OR52N4	0
OR52N5	1
OR52R1	0
OR52W1	5
OR56A1	0
OR56A3	0
OR56A4	0
OR56A5	0
OR56B1	0
OR56B4	1
OR5A1	0
OR5A2	0
OR5AC2	0
OR5AK2	0
OR5AK4P	0
OR5AN1	0
OR5AP2	0
OR5AR1	0
OR5AS1	0
OR5AU1	0
OR5B12	0
OR5B17	0
OR5B2	0
OR5B21	0
OR5B3	0
OR5C1	3
OR5D13	0
OR5D14	0
OR5D16	0
OR5D18	0
OR5E1P	0
OR5F1	0
OR5H1	0
OR5H14	0
OR5H15	0
OR5H2	0
OR5H6	0
OR5I1	0
OR5J2	0
OR5K1	1
OR5K2	2
OR5K3	2
OR5K4	0
OR5L1	0
OR5L2	0
OR5M1	0
OR5M10	0
OR5M11	0
OR5M3	0
OR5M8	0
OR5M9	0
OR5P2	0
OR5P3	0
OR5R1	0
OR5T1	0
OR5T2	0
OR5T3	0
OR5V1	0
OR5W2	0
OR6A2	0
OR6B1	0
OR6B2	0
OR6B3	0
OR6C1	0
OR6C2	15
OR6C3	0
OR6C4	12
OR6C6	0
OR6C65	2
OR6C68	21
OR6C70	0
OR6C74	0
OR6C75	0
OR6C76	3
OR6F1	0
OR6K2	0
OR6K3	0
OR6K6	1
OR6M1	0
OR6N1	0
OR6N2	0
OR6P1	0
OR6Q1	0
OR6S1	0
OR6T1	0
OR6V1	0
OR6W1P	4
OR6X1	0
OR6Y1	0
OR7A10	0
OR7A17	0
OR7A5	0
OR7C1	0
OR7C2	0
OR7D2	63
OR7D4	1
OR7E156P	10
OR7E24	3
OR7E37P	28
OR7E5P	2
OR7E91P	12
OR7G1	0
OR7G2	0
OR7G3	0
OR8A1	0
OR8B12	0
OR8B2	0
OR8B3	0
OR8B4	0
OR8B8	0
OR8D1	0
OR8D2	0
OR8D4	0
OR8G1	0
OR8G2	0
OR8H1	0
OR8H2	0
OR8H3	0
OR8I2	0
OR8J1	0
OR8J3	0
OR8K1	0
OR8K3	0
OR8K5	0
OR8S1	0
OR9A2	0
OR9A4	0
OR9G4	0
OR9I1	0
OR9K2	0
OR9Q1	0
OR9Q2	0
ORAI1	4
ORAI2	445
ORAI3	2
ORAOV1	3
ORC1	18
ORC2	14
ORC3	19
ORC4	3486
ORC5	0
ORC6	64
ORM1	4
ORM2	42
ORMDL1	33
ORMDL2	67
ORMDL3	2
OS9	55
OSBP	8
OSBP2	42
OSBPL10	71
OSBPL11	4
OSBPL1A	3
OSBPL2	73
OSBPL3	7
OSBPL5	8
OSBPL6	0
OSBPL7	2
OSBPL8	5
OSBPL9	137
OSCAR	12
OSCP1	8
OSGEP	3
OSGEPL1	69
OSGIN1	0
OSGIN2	95
OSM	6
OSMR	165
OSR1	0
OSR2	0
OST4	4
OSTC	10
OSTF1	2
OSTM1	3
OSTN	0
OTC	0
OTOA	0
OTOF	0
OTOG	0
OTOGL	0
OTOL1	0
OTOP1	1
OTOP2	0
OTOP3	0
OTOR	0
OTOS	0
OTP	1
OTUB1	8
OTUB2	247
OTUD1	7
OTUD3	39
OTUD4	194
OTUD5	29
OTUD6A	31
OTUD6B	1
OTUD7A	8
OTUD7B	0
OTX1	0
OTX2	0
OVCH1	19
OVCH2	3
OVGP1	0
OVOL1	0
OVOL2	0
OVOL3	5
OVOS2	0
OXA1L	29
OXCT1	0
OXCT2	0
OXER1	13
OXGR1	0
OXNAD1	123
OXR1	16
OXSM	0
OXSR1	0
OXT	5
OXTR	0
P2RX1	2
P2RX2	6
P2RX3	0
P2RX4	32
P2RX6	0
P2RX6P	0
P2RX7	44
P2RY1	0
P2RY10	0
P2RY12	4
P2RY13	2
P2RY14	3
P2RY2	0
P2RY4	0
P2RY6	0
P2RY8	0
P4HA1	0
P4HA2	0
P4HA3	0
P4HB	9
P4HTM	6
PA2G4	154
PA2G4P4	14
PAAF1	0
PABPC1	37
PABPC1L	1
PABPC1L2A	0
PABPC1L2B	0
PABPC1P2	133
PABPC3	0
PABPC4	6
PABPC4L	0
PABPC5	0
PABPN1L	5
PACRG	13
PACRGL	1
PACS1	11
PACS2	64
PACSIN1	3
PACSIN2	27
PACSIN3	3
PADI1	0
PADI2	2
PADI3	0
PADI4	1
PADI6	0
PAEP	0
PAF1	50
PAFAH1B1	12
PAFAH1B2	85
PAFAH1B3	4
PAFAH2	43
PAG1	70
PAGE1	0
PAGE2	0
PAGE2B	0
PAGE3	0
PAGE4	0
PAGE5	0
PAH	0
PAICS	97
PAIP1	3
PAIP2	1
PAIP2B	51
PAK1	1
PAK1IP1	3
PAK2	10
PAK3	0
PAK4	0
PAK7	0
PALB2	1
PALLD	33
PALM	0
PALM2	56
PALM3	9
PALMD	0
PAM	4
PAM16	8
PAMR1	0
PAN3	13
PAN3-AS1	163
PANK1	42
PANK2	3
PANK3	1
PANK4	4
PANX1	2
PANX2	3
PANX3	0
PAOX	3
PAPD4	0
PAPD5	14
PAPD7	5
PAPL	49
PAPLN	200
PAPOLA	21
PAPOLB	0
PAPOLG	36
PAPPA	27
PAPPA2	0
PAPSS1	0
PAPSS2	115
PAQR3	48
PAQR4	12
PAQR5	11
PAQR6	6
PAQR7	33
PAQR8	5
PAQR9	0
PAR-SN	37
PAR1	1
PAR4	0
PAR5	3
PARD3	0
PARD3B	0
PARD6A	1
PARD6B	20
PARD6G	101
PARG	1
PARK2	83
PARK7	1
PARL	5
PARM1	3
PARN	7
PARP1	13
PARP10	15
PARP11	26
PARP12	64
PARP14	41
PARP15	1
PARP16	0
PARP2	33
PARP3	3
PARP4	1
PARP6	3
PARP8	57
PARP9	79
PARS2	0
PART1	163
PARVA	20
PARVB	2
PARVG	7
PASD1	0
PASK	2
PATE1	0
PATE2	96
PATE3	1
PATE4	18
PATL1	9
PATL2	3
PATZ1	58
PAWR	1
PAX1	0
PAX2	0
PAX3	0
PAX4	0
PAX5	6
PAX6	108
PAX7	0
PAX8	20
PAX9	0
PAXIP1	96
PBK	1
PBLD	34
PBOV1	50
PBRM1	42
PBX1	0
PBX2	21
PBX3	0
PBX4	2
PBXIP1	114
PC	12
PCA3	24
PCBD1	5
PCBD2	41
PCBP1	17
PCBP2	57
PCBP3	0
PCBP4	0
PCCA	16
PCCB	5
PCDH1	0
PCDH10	0
PCDH11X	62
PCDH11Y	78
PCDH12	96
PCDH15	0
PCDH17	0
PCDH18	0
PCDH19	0
PCDH20	0
PCDH7	0
PCDH8	0
PCDH9	0
PCDHA1	96
PCDHB1	0
PCDHB10	0
PCDHB11	1
PCDHB12	0
PCDHB13	0
PCDHB14	1
PCDHB15	2
PCDHB16	7
PCDHB17	0
PCDHB18	0
PCDHB19P	21
PCDHB2	0
PCDHB3	0
PCDHB4	0
PCDHB5	0
PCDHB6	0
PCDHB7	0
PCDHB8	0
PCDHB9	78
PCDHGA1	71
PCDHGB8P	1
PCDP1	0
PCF11	31
PCGEM1	0
PCGF1	10
PCGF2	49
PCGF3	538
PCGF5	124
PCGF6	0
PCID2	1
PCIF1	23
PCK1	0
PCK2	7
PCLO	0
PCM1	75
PCMT1	3
PCMTD1	7
PCMTD2	2
PCNA	0
PCNA-AS1	115
PCNAP1	1
PCNP	17
PCNT	25
PCNX	13
PCNXL2	10
PCNXL3	4
PCOLCE	1
PCOLCE2	1
PCP2	8
PCP4	0
PCP4L1	12
PCSK1	11
PCSK1N	0
PCSK2	0
PCSK4	0
PCSK5	30
PCSK6	9
PCSK7	15
PCSK9	5
PCTP	0
PCYOX1	119
PCYOX1L	0
PCYT1A	5
PCYT1B	33
PCYT2	2
PDAP1	650
PDC	9
PDCD1	3
PDCD10	0
PDCD11	45
PDCD1LG2	7
PDCD2	90
PDCD2L	0
PDCD4	135
PDCD5	2
PDCD6	2
PDCD6IP	4
PDCD7	35
PDCL	24
PDCL2	1
PDCL3	2
PDDC1	209
PDE10A	0
PDE11A	36
PDE12	70
PDE1A	0
PDE1B	0
PDE1C	0
PDE2A	5
PDE3A	2
PDE3B	99
PDE4A	0
PDE4B	2
PDE4C	185
PDE4D	5
PDE4DIP	29
PDE5A	316
PDE6A	167
PDE6B	50
PDE6C	31
PDE6D	0
PDE6G	0
PDE6H	1
PDE7A	40
PDE7B	40
PDE8A	1
PDE8B	35
PDE9A	0
PDF	15
PDGFA	3
PDGFB	5
PDGFC	0
PDGFD	1
PDGFRA	2
PDGFRB	0
PDGFRL	0
PDHA1	36
PDHA2	0
PDHB	103
PDHX	22
PDIA2	10
PDIA3	6
PDIA3P	0
PDIA4	17
PDIA5	0
PDIA6	4
PDIK1L	1
PDILT	0
PDK1	15
PDK2	1
PDK3	61
PDK4	1
PDLIM1	0
PDLIM2	8
PDLIM3	2
PDLIM4	15
PDLIM5	53
PDLIM7	1
PDP1	1
PDP2	220
PDPK1	37
PDPN	1
PDPR	23
PDRG1	0
PDS5A	11
PDS5B	9
PDSS1	80
PDSS2	33
PDX1	0
PDXDC1	36
PDXDC2P	112
PDXK	40
PDXP	42
PDYN	0
PDZD11	28
PDZD2	137
PDZD3	0
PDZD4	2
PDZD7	23
PDZD8	0
PDZD9	53
PDZK1	37
PDZK1IP1	0
PDZK1P1	33
PDZRN3	0
PDZRN4	0
PEA15	83
PEAK1	28
PEAR1	2
PEBP1	30
PEBP4	2
PECAM1	44
PECR	9
PEF1	37
PEG10	0
PEG3-AS1	0
PELI1	0
PELI2	3
PELI3	21
PELO	3
PELP1	4
PEMT	0
PENK	1
PEPD	7
PER1	1
PER2	80
PER3	15
PER4	0
PERP	0
PES1	8
PET112	1
PET117	3
PEX1	76
PEX10	116
PEX11A	0
PEX11B	0
PEX11G	104
PEX12	19
PEX13	119
PEX14	1
PEX16	1
PEX19	5
PEX2	40
PEX26	25
PEX3	1
PEX5	0
PEX5L	11
PEX6	11
PEX7	0
PF4	1
PF4V1	0
PFAS	24
PFDN1	7
PFDN2	1
PFDN4	4
PFDN5	9
PFDN6	7
PFKFB1	0
PFKFB2	0
PFKFB3	1
PFKFB4	1
PFKL	6
PFKM	37
PFKP	22
PFN1	60
PFN2	44
PFN3	0
PFN4	10
PGA3	0
PGA4	0
PGA5	0
PGAM1	40
PGAM2	290
PGAM4	8
PGAM5	81
PGAP1	28
PGAP2	68
PGAP3	0
PGBD1	0
PGBD2	1
PGBD4	0
PGBD5	0
PGC	1
PGCP1	0
PGD	2
PGF	3
PGGT1B	2
PGK1	5
PGK2	0
PGLS	2
PGLYRP1	9
PGLYRP2	1
PGLYRP3	0
PGLYRP4	0
PGM1	12
PGM2	0
PGM2L1	166
PGM3	376
PGM5	5
PGM5P2	1259
PGP	20
PGPEP1	164
PGPEP1L	7
PGR	0
PGRMC1	0
PGRMC2	8
PGS1	1
PHACTR1	33
PHACTR2	34
PHACTR3	1
PHACTR4	131
PHAX	96
PHB	16
PHB2	8
PHC1	1336
PHC2	3
PHC3	261
PHEX	1
PHF1	27
PHF10	167
PHF11	21
PHF12	16
PHF13	1
PHF14	16
PHF15	11
PHF16	2
PHF17	103
PHF19	101
PHF2	6
PHF20	63
PHF20L1	4
PHF21A	4
PHF21B	0
PHF23	3
PHF3	44
PHF5A	6
PHF6	2
PHF7	1
PHF8	5
PHGDH	0
PHGR1	4
PHIP	28
PHKA1	0
PHKA2	10
PHKB	39
PHKG1	42
PHKG2	61
PHLDA1	35
PHLDA2	0
PHLDA3	0
PHLDB1	1
PHLDB3	7
PHLPP1	2
PHLPP2	12
PHOSPHO1	131
PHOSPHO2	25
PHOX2A	4
PHOX2B	0
PHPT1	18
PHRF1	20
PHTF1	7
PHTF2	3
PHYH	0
PHYHD1	31
PHYHIP	0
PHYHIPL	0
PI15	0
PI16	3
PI3	0
PI4K2A	9
PI4K2B	1
PI4KA	6
PI4KAP1	1
PI4KAP2	0
PI4KB	44
PIAS1	6
PIAS2	0
PIAS3	23
PIAS4	27
PIBF1	0
PICALM	19
PICK1	0
PID1	3
PIDD	5
