gene symbol	(count) FRA_49_MA_673
C11orf87	0
C11orf88	0
C11orf91	0
C11orf92	15
C11orf93	3
C11orf94	0
C11orf95	2
C11orf96	0
C12orf10	2
C12orf23	4
C12orf28	0
C12orf29	12
C12orf36	0
C12orf39	0
C12orf4	0
C12orf40	0
C12orf42	0
C12orf43	3
C12orf44	0
C12orf45	0
C12orf49	0
C12orf5	45
C12orf50	0
C12orf52	0
C12orf54	0
C12orf55	0
C12orf56	1
C12orf57	0
C12orf60	0
C12orf61	26
C12orf63	0
C12orf65	32
C12orf66	0
C12orf68	0
C12orf71	2
C12orf73	1
C12orf74	0
C12orf75	0
C12orf76	5
C12orf77	12
C13orf35	1
C14orf1	4
C14orf105	24
C14orf119	2
C14orf132	8
C14orf142	1
C14orf159	0
C14orf166	0
C14orf166B	0
C14orf169	1
C14orf177	0
C14orf178	9
C14orf180	0
C14orf182	11
C14orf183	0
C14orf2	0
C14orf23	3
C14orf28	0
C14orf37	0
C14orf39	0
C14orf64	0
C14orf79	3
C14orf80	1
C14orf93	0
C15orf26	0
C15orf27	12
C15orf32	0
C15orf37	14
C15orf39	0
C15orf40	25
C15orf41	0
C15orf43	0
C15orf48	0
C15orf52	7
C15orf53	0
C15orf54	1
C15orf56	0
C15orf57	2
C15orf59	0
C15orf60	1
C15orf61	0
C15orf62	23
C16orf11	0
C16orf13	1
C16orf3	1
C16orf45	5
C16orf46	1
C16orf52	1
C16orf54	2
C16orf55	0
C16orf58	3
C16orf59	0
C16orf62	4
C16orf70	5
C16orf71	7
C16orf72	0
C16orf74	0
C16orf78	0
C16orf80	0
C16orf82	0
C16orf86	4
C16orf87	0
C16orf89	2
C16orf90	3
C16orf91	0
C16orf92	0
C16orf93	1
C16orf95	0
C17orf100	6
C17orf102	0
C17orf103	6
C17orf104	4
C17orf105	0
C17orf107	3
C17orf47	0
C17orf50	2
C17orf51	0
C17orf53	4
C17orf58	6
C17orf59	2
C17orf62	9
C17orf64	0
C17orf65	13
C17orf66	1
C17orf67	0
C17orf70	1
C17orf72	134
C17orf74	0
C17orf75	39
C17orf77	15
C17orf78	4
C17orf80	0
C17orf82	0
C17orf85	0
C17orf89	0
C17orf96	0
C17orf97	3
C17orf98	0
C17orf99	0
C18orf21	0
C18orf23	0
C18orf25	1
C18orf32	14
C18orf42	0
C18orf54	0
C18orf56	1
C18orf61	0
C18orf63	0
C18orf8	44
C19orf10	2
C19orf12	2
C19orf18	0
C19orf24	1
C19orf25	1
C19orf26	0
C19orf33	1
C19orf35	21
C19orf38	0
C19orf40	6
C19orf43	1
C19orf44	20
C19orf45	0
C19orf47	0
C19orf48	0
C19orf52	0
C19orf53	1
C19orf54	8
C19orf55	0
C19orf57	0
C19orf59	3
C19orf60	0
C19orf66	2
C19orf67	0
C19orf68	3
C19orf69	0
C19orf70	0
C19orf71	15
C19orf73	2
C19orf77	0
C1D	4
C1GALT1	6
C1GALT1C1	0
C1QA	0
C1QB	0
C1QBP	7
C1QC	0
C1QL1	0
C1QL2	0
C1QL3	27
C1QL4	0
C1QTNF1	0
C1QTNF2	4
C1QTNF4	0
C1QTNF6	9
C1QTNF7	13
C1QTNF8	0
C1QTNF9	1
C1QTNF9B	0
C1R	0
C1RL	11
C1S	0
C1orf100	2
C1orf101	0
C1orf105	0
C1orf106	4
C1orf109	0
C1orf110	0
C1orf111	0
C1orf112	14
C1orf115	0
C1orf116	0
C1orf122	6
C1orf123	5
C1orf127	0
C1orf131	0
C1orf140	11
C1orf141	3
C1orf146	4
C1orf158	0
C1orf159	0
C1orf162	0
C1orf168	0
C1orf170	2
C1orf172	3
C1orf173	0
C1orf174	10
C1orf177	0
C1orf180	0
C1orf185	0
C1orf186	0
C1orf189	0
C1orf192	11
C1orf194	0
C1orf198	1
C1orf200	27
C1orf204	13
C1orf21	0
C1orf210	8
C1orf213	0
C1orf216	0
C1orf220	8
C1orf222	0
C1orf226	1
C1orf227	0
C1orf228	0
C1orf229	10
C1orf27	0
C1orf35	0
C1orf43	0
C1orf50	0
C1orf51	0
C1orf52	1
C1orf53	0
C1orf54	0
C1orf56	148
C1orf61	0
C1orf63	3
C1orf64	0
C1orf65	0
C1orf68	0
C1orf74	11
C1orf85	1
C1orf86	6
C1orf87	0
C1orf94	0
C1orf95	5
C2	0
C20orf112	24
C20orf141	0
C20orf144	1
C20orf166	0
C20orf173	1
C20orf194	1
C20orf195	0
C20orf196	0
C20orf197	0
C20orf201	2
C20orf202	0
C20orf203	9
C20orf26	0
C20orf27	0
C20orf85	0
C20orf96	0
C21orf119	0
C21orf128	0
C21orf15	0
C21orf2	30
C21orf33	2
C21orf37	0
C21orf49	1
C21orf54	0
C21orf58	2
C21orf59	0
C21orf62	79
C21orf67	19
C21orf88	0
C21orf90	0
C22orf15	14
C22orf23	18
C22orf24	0
C22orf26	9
C22orf31	0
C22orf34	0
C22orf39	5
C22orf42	0
C22orf43	0
C22orf46	0
C2CD2	4
C2CD2L	0
C2CD3	0
C2CD4A	5
C2CD4B	0
C2CD4C	0
C2CD4D	7
C2orf15	16
C2orf16	3
C2orf27A	0
C2orf27B	0
C2orf40	0
C2orf42	0
C2orf43	0
C2orf44	0
C2orf47	0
C2orf48	0
C2orf49	0
C2orf50	0
C2orf53	0
C2orf54	1
C2orf57	0
C2orf61	0
C2orf62	2
C2orf66	0
C2orf68	12
C2orf69	2
C2orf70	0
C2orf71	0
C2orf72	0
C2orf73	0
C2orf74	0
C2orf76	0
C2orf78	0
C2orf80	0
C2orf81	0
C2orf82	0
C2orf83	11
C2orf88	44
C3	0
C3AR1	3
C3P1	0
C3orf14	0
C3orf17	63
C3orf18	4
C3orf20	0
C3orf22	0
C3orf27	6
C3orf30	0
C3orf33	12
C3orf35	0
C3orf36	0
C3orf37	1
C3orf38	0
C3orf43	0
C3orf49	3
C3orf52	4
C3orf55	0
C3orf56	0
C3orf58	1
C3orf62	13
C3orf65	0
C3orf67	0
C3orf70	6
C3orf72	14
C3orf79	0
C4A	0
C4B	0
C4BPA	0
C4BPB	0
C4orf17	0
C4orf19	19
C4orf21	0
C4orf22	0
C4orf26	11
C4orf27	0
C4orf29	1
C4orf3	5
C4orf32	0
C4orf33	0
C4orf36	0
C4orf40	6
C4orf42	4
C4orf45	1
C4orf46	0
C4orf47	0
C4orf48	0
C4orf51	0
C4orf6	0
C5	1
C5AR1	1
C5orf15	1
C5orf20	0
C5orf22	0
C5orf24	14
C5orf25	1
C5orf27	4
C5orf28	11
C5orf30	0
C5orf34	4
C5orf38	0
C5orf42	0
C5orf45	17
C5orf46	0
C5orf47	0
C5orf48	0
C5orf49	0
C5orf51	0
C5orf52	0
C5orf54	0
C5orf55	6
C5orf56	322
C5orf58	8
C5orf60	0
C5orf63	0
C5orf64	3
C6	0
C6orf1	3
C6orf10	2
C6orf106	1
C6orf118	0
C6orf120	54
C6orf123	13
C6orf132	7
C6orf136	19
C6orf141	0
C6orf147	4
C6orf15	0
C6orf163	0
C6orf164	0
C6orf165	0
C6orf170	7
C6orf195	0
C6orf201	13
C6orf203	0
C6orf211	0
C6orf222	0
C6orf223	0
C6orf226	1
C6orf25	2
C6orf47	1
C6orf48	0
C6orf52	0
C6orf57	0
C6orf58	0
C6orf62	3
C6orf70	0
C6orf89	4
C6orf99	0
C7	0
C7orf10	0
C7orf13	0
C7orf25	0
C7orf26	0
C7orf31	0
C7orf33	0
C7orf34	0
C7orf41	0
C7orf43	7
C7orf49	54
C7orf50	0
C7orf55	1
C7orf57	1
C7orf60	0
C7orf61	0
C7orf62	0
C7orf63	2
C7orf65	4
C7orf66	0
C7orf69	1
C7orf71	9
C7orf72	0
C8A	0
C8B	0
C8G	1
C8orf22	0
C8orf31	6
C8orf33	29
C8orf34	0
C8orf37	5
C8orf4	0
C8orf42	0
C8orf44	15
C8orf46	0
C8orf47	0
C8orf48	0
C8orf49	1
C8orf56	0
C8orf58	2
C8orf59	14
C8orf74	0
C8orf76	1
C8orf86	9
C9	0
C9orf102	11
C9orf106	0
C9orf114	11
C9orf116	0
C9orf117	5
C9orf123	1
C9orf129	0
C9orf131	30
C9orf135	0
C9orf139	25
C9orf142	3
C9orf152	0
C9orf153	0
C9orf156	2
C9orf16	3
C9orf163	0
C9orf169	0
C9orf170	2
C9orf171	0
C9orf172	1
C9orf173	2
C9orf24	0
C9orf3	10
C9orf37	10
C9orf40	2
C9orf41	0
C9orf43	0
C9orf47	6
C9orf50	0
C9orf53	0
C9orf57	0
C9orf62	0
C9orf64	7
C9orf66	49
C9orf69	1
C9orf72	1
C9orf78	13
C9orf84	22
C9orf85	10
C9orf89	1
C9orf9	1
C9orf91	5
C9orf96	12
CA1	1
CA10	0
CA11	2
CA12	5
CA13	4
CA14	26
CA2	0
CA3	0
CA4	0
CA5A	0
CA5B	16
CA5BP1	0
CA6	16
CA7	1
CA8	0
CA9	0
CAB39	10
CAB39L	1
CABIN1	4
CABLES1	0
CABLES2	7
CABP1	0
CABP2	0
CABP4	37
CABP5	1
CABP7	21
CABS1	0
CABYR	1
CACHD1	0
CACNA1A	2
CACNA1B	0
CACNA1C	15
CACNA1D	0
CACNA1E	0
CACNA1F	0
CACNA1G	0
CACNA1H	2
CACNA1I	1
CACNA1S	0
CACNA2D1	0
CACNA2D2	20
CACNA2D3	0
CACNA2D4	14
CACNB1	0
CACNB2	47
CACNB3	2
CACNB4	0
CACNG1	1
CACNG2	0
CACNG3	0
CACNG4	0
CACNG5	0
CACNG6	0
CACNG7	0
CACNG8	48
CACYBP	19
CAD	0
CADM1	0
CADM2	0
CADM3	0
CADM4	1
CADPS	0
CADPS2	0
CAGE1	2
CALB1	16
CALB2	0
CALCA	1
CALCB	0
CALCOCO1	0
CALCOCO2	5
CALCR	0
CALCRL	0
CALD1	2
CALHM1	2
CALHM2	3
CALHM3	0
CALM1	0
CALM2	27
CALM3	2
CALML3	0
CALML4	86
CALML5	0
CALML6	0
CALN1	6
CALR	19
CALR3	0
CALU	6
CALY	0
CAMK1	14
CAMK1D	17
CAMK1G	1
CAMK2A	0
CAMK2B	0
CAMK2D	0
CAMK2G	3
CAMK2N1	0
CAMK2N2	1
CAMK4	0
CAMKK1	0
CAMKK2	18
CAMKMT	0
CAMKV	0
CAMLG	6
CAMP	0
CAMSAP1	0
CAMTA1	0
CAMTA2	0
CAND1	0
CAND2	23
CANT1	1
CANX	10
CAP1	7
CAP2	0
CAPG	1
CAPN1	9
CAPN10	0
CAPN11	0
CAPN12	32
CAPN13	0
CAPN14	0
CAPN2	14
CAPN3	9
CAPN5	0
CAPN6	0
CAPN7	15
CAPN8	0
CAPN9	0
CAPNS1	1
CAPNS2	0
CAPRIN1	0
CAPRIN2	0
CAPS	3
CAPS2	0
CAPSL	0
CAPZA1	0
CAPZA2	0
CAPZA3	0
CAPZB	0
CARD10	0
CARD11	4
CARD14	35
CARD16	0
CARD17	0
CARD18	0
CARD6	15
CARD8	14
CARD9	1
CARHSP1	28
CARKD	5
CARM1	13
CARNS1	7
CARS	0
CARS2	5
CARTPT	0
CASC1	4
CASC2	1
CASC3	2
CASC4	4
CASC5	0
CASD1	0
CASK	0
CASKIN1	21
CASKIN2	2
CASP1	1
CASP10	18
CASP12	0
CASP14	4
CASP2	22
CASP3	0
CASP4	0
CASP5	0
CASP6	49
CASP7	0
CASP8	25
CASP8AP2	2
CASP9	0
CASQ1	2
CASQ2	0
CASR	0
CASS4	1
CAST	101
CASZ1	4
CAT	0
CATSPER1	0
CATSPER2	1
CATSPER2P1	11
CATSPER3	0
CATSPER4	0
CATSPERB	0
CATSPERG	0
CAV1	0
CAV2	14
CAV3	0
CBFA2T2	27
CBFA2T3	1
CBFB	0
CBL	1
CBLB	2
CBLC	0
CBLL1	1
CBLN1	0
CBLN2	0
CBLN3	0
CBLN4	0
CBR1	0
CBR3	7
CBR4	0
CBS	3
CBWD1	0
CBWD2	1
CBWD3	0
CBWD5	0
CBWD6	0
CBX1	10
CBX2	0
CBX3	1
CBX4	3
CBX5	17
CBX6	2
CBX7	3
CBX8	0
CBY1	1
CBY3	2
CC2D1A	1
CC2D1B	9
CC2D2A	130
CC2D2B	6
CCAR1	2
CCBE1	17
CCBL1	0
CCBL2	2
CCBP2	19
CCDC101	0
CCDC102A	0
CCDC102B	0
CCDC103	0
CCDC104	5
CCDC105	0
CCDC106	1
CCDC107	1
CCDC108	0
CCDC109B	0
CCDC11	0
CCDC110	0
CCDC111	1
CCDC112	0
CCDC113	6
CCDC114	1
CCDC115	1
CCDC116	0
CCDC117	4
CCDC12	2
CCDC120	8
CCDC121	7
CCDC122	5
CCDC124	9
CCDC125	24
CCDC126	0
CCDC127	0
CCDC129	0
CCDC13	1
CCDC130	0
CCDC132	0
CCDC134	0
CCDC135	0
CCDC136	0
CCDC137	12
CCDC138	0
CCDC14	1
CCDC140	0
CCDC141	2
CCDC144A	0
CCDC144B	79
CCDC144NL	0
CCDC146	0
CCDC147	0
CCDC148	9
CCDC149	0
CCDC15	0
CCDC150	0
CCDC151	0
CCDC152	2
CCDC153	0
CCDC154	1
CCDC155	0
CCDC157	30
CCDC158	0
CCDC159	1
CCDC160	0
CCDC162P	0
CCDC163P	5
CCDC166	0
CCDC167	3
CCDC17	2
CCDC18	17
CCDC19	0
CCDC22	3
CCDC23	4
CCDC24	0
CCDC25	0
CCDC27	0
CCDC28A	0
CCDC28B	9
CCDC3	0
CCDC30	5
CCDC33	0
CCDC34	0
CCDC36	5
CCDC37	8
CCDC38	1
CCDC39	97
CCDC40	0
CCDC41	11
CCDC42	0
CCDC42B	35
CCDC43	1
CCDC47	1
CCDC50	3
CCDC51	0
CCDC53	1
CCDC54	0
CCDC57	1
CCDC58	2
CCDC59	3
CCDC6	0
CCDC60	0
CCDC61	1
CCDC62	0
CCDC63	0
CCDC64	3
CCDC64B	0
CCDC65	7
CCDC66	24
CCDC67	2
CCDC68	5
CCDC69	7
CCDC7	3
CCDC70	0
CCDC71	1
CCDC73	129
CCDC74A	0
CCDC74B	0
CCDC77	8
CCDC78	8
CCDC79	0
CCDC8	2
CCDC80	2
CCDC81	0
CCDC82	1
CCDC83	1
CCDC84	61
CCDC85A	0
CCDC85B	0
CCDC85C	28
CCDC86	7
CCDC87	0
CCDC88A	5
CCDC88B	4
CCDC88C	5
CCDC89	0
CCDC9	2
CCDC90B	3
CCDC91	0
CCDC92	2
CCDC93	0
CCDC94	1
CCDC96	1
CCDC97	35
CCHCR1	0
CCIN	0
CCK	0
CCKAR	0
CCKBR	0
CCL1	0
CCL11	0
CCL13	0
CCL14	0
CCL16	8
CCL17	0
CCL18	0
CCL19	0
CCL2	0
CCL20	0
CCL21	0
CCL22	7
CCL23	0
CCL24	0
CCL25	0
CCL26	0
CCL27	1
CCL28	7
CCL3	1
CCL3L1	0
CCL3L3	0
CCL4	2
CCL4L2	0
CCL5	28
CCL7	0
CCL8	0
CCM2	0
CCNA1	0
CCNA2	34
CCNB1	0
CCNB1IP1	3
CCNB2	1
CCNB3	0
CCNC	7
CCND1	0
CCND2	0
CCND3	7
CCNDBP1	1
CCNE1	1
CCNE2	34
CCNF	0
CCNG1	1
CCNG2	0
CCNH	10
CCNI	7
CCNI2	3
CCNJ	19
CCNJL	1
CCNK	0
CCNL1	10
CCNL2	0
CCNO	0
CCNT1	0
CCNT2	0
CCNY	0
CCNYL1	4
CCP110	3
CCPG1	20
CCR1	0
CCR10	1
CCR2	0
CCR3	1
CCR4	0
CCR5	0
CCR6	19
CCR7	0
CCR8	1
CCR9	15
CCRL1	8
CCRL2	0
CCRN4L	18
CCS	0
CCT2	0
CCT3	2
CCT4	0
CCT5	2
CCT6A	1
CCT6B	0
CCT6P1	6
CCT6P3	13
CCT7	0
CCT8	9
CCT8L2	0
CCZ1	0
CD101	0
CD109	7
CD14	5
CD151	6
CD160	22
CD163	1
CD163L1	0
CD164	0
CD164L2	0
CD177	0
CD180	0
CD19	0
CD1A	0
CD1B	0
CD1C	0
CD1D	3
CD1E	0
CD2	1
CD200	0
CD200R1	0
CD200R1L	0
CD207	0
CD209	4
CD22	0
CD226	1
CD244	23
CD247	1
CD248	0
CD27	8
CD274	0
CD276	0
CD28	3
CD2AP	1
CD2BP2	5
CD300A	0
CD300C	0
CD300E	7
CD300LB	2
CD300LD	0
CD300LF	0
CD300LG	9
CD302	130
CD320	0
CD33	0
CD34	0
CD36	4
CD37	3
CD38	2
CD3D	0
CD3E	2
CD3EAP	82
CD3G	9
CD4	0
CD40	0
CD40LG	12
CD44	4
CD46	20
CD47	0
CD48	2
CD5	7
CD52	5
CD53	1
CD55	0
CD58	0
CD59	1
CD5L	0
CD6	5
CD63	0
CD68	15
CD69	1
CD7	1
CD70	0
CD72	5
CD74	13
CD79A	1
CD79B	2
CD80	1
CD81	1
CD82	3
CD83	0
CD84	40
CD86	0
CD8A	0
CD8B	2
CD9	0
CD93	1
CD96	3
CD97	5
CD99	0
CD99L2	4
CD99P1	0
CDA	0
CDADC1	1
CDAN1	9
CDC123	3
CDC14A	2
CDC14B	0
CDC14C	2
CDC16	6
CDC20	5
CDC20B	0
CDC23	1
CDC25A	0
CDC25B	3
CDC25C	0
CDC26	0
CDC27	0
CDC34	0
CDC37	4
CDC37L1	5
CDC40	9
CDC42	6
CDC42BPA	2
CDC42BPB	2
CDC42BPG	0
CDC42EP1	0
CDC42EP2	0
CDC42EP3	43
CDC42EP4	0
CDC42EP5	0
CDC42SE1	1
CDC42SE2	23
CDC45	0
CDC5L	1
CDC6	1
CDC7	1
CDC73	0
CDCA2	0
CDCA3	0
CDCA4	1
CDCA5	0
CDCA7	0
CDCA7L	1
CDCA8	0
CDCP1	12
CDCP2	0
CDH1	5
CDH10	0
CDH11	0
CDH12	10
CDH13	0
CDH15	0
CDH16	0
CDH17	0
CDH18	0
CDH19	0
CDH2	0
CDH20	2
CDH22	0
CDH23	95
CDH24	0
CDH26	0
CDH3	1
CDH4	0
CDH5	0
CDH6	3
CDH7	0
CDH8	0
CDH9	0
CDHR1	0
CDHR2	0
CDHR3	8
CDHR4	0
CDHR5	14
CDIPT	0
CDK1	0
CDK10	1
CDK11A	7
CDK11B	0
CDK12	6
CDK13	8
CDK14	0
CDK15	0
CDK16	0
CDK17	6
CDK18	0
CDK19	8
CDK2	0
CDK20	0
CDK2AP1	4
CDK2AP2	1
CDK4	2
CDK5	0
CDK5R1	0
CDK5R2	0
CDK5RAP1	0
CDK5RAP2	2
CDK5RAP3	0
CDK6	1
CDK7	3
CDK8	0
CDK9	1
CDKAL1	11
CDKL1	7
CDKL2	0
CDKL3	0
CDKL4	0
CDKL5	0
CDKN1A	0
CDKN1B	4
CDKN1C	0
CDKN2A	0
CDKN2AIP	0
CDKN2AIPNL	13
CDKN2B	7
CDKN2B-AS1	4
CDKN2C	0
CDKN2D	0
CDKN3	1
CDNF	0
CDO1	0
CDON	14
CDR1	1
CDR2	2
CDR2L	0
CDRT1	4
CDRT15	0
CDRT15L2	0
CDRT4	10
CDRT7	0
CDS1	0
CDS2	1
CDSN	0
CDT1	19
CDV3	5
CDX1	0
CDX2	0
CDX4	0
CDY1	0
CDY2A	0
CDYL	4
CDYL2	0
CEACAM1	2
CEACAM16	0
CEACAM18	0
CEACAM19	0
CEACAM20	0
CEACAM21	0
CEACAM22P	44
CEACAM3	1
CEACAM4	0
CEACAM5	16
CEACAM6	0
CEACAM7	0
CEACAM8	16
CEBPA	1
CEBPB	14
CEBPD	13
CEBPE	0
CEBPG	3
CEBPZ	19
CECR1	11
CECR2	0
CECR3	0
CECR5	0
CECR5-AS1	0
CECR6	3
CECR7	0
CEL	0
CELA1	0
CELA2A	0
CELA2B	0
CELA3A	0
CELA3B	0
CELF1	3
CELF2	2
CELF3	10
CELF4	0
CELF5	0
CELF6	0
CELP	0
CELSR1	1
CELSR2	0
CELSR3	2
CEMP1	27
CEND1	4
CENPA	0
CENPB	1
CENPBD1	16
CENPC1	6
CENPE	1
CENPF	0
CENPH	2
CENPI	1
CENPJ	0
CENPK	0
CENPL	4
CENPM	0
CENPN	26
CENPO	35
CENPP	14
CENPQ	0
CENPT	4
CENPV	3
CENPW	0
CEP104	40
CEP112	0
CEP120	1
CEP128	0
CEP135	15
CEP152	0
CEP164	1
CEP170	2
CEP170P1	0
CEP19	24
CEP192	0
CEP250	28
CEP290	4
CEP350	3
CEP44	6
CEP55	0
CEP57	8
CEP57L1	1
CEP63	4
CEP68	84
CEP70	0
CEP72	0
CEP76	1
CEP78	0
CEP85	10
CEP89	0
CEP95	5
CEP97	0
CEPT1	133
CER1	0
CERCAM	0
CERK	7
CERKL	539
CERS2	6
CERS3	0
CERS4	2
CERS5	27
CERS6	0
CES1	0
CES1P1	0
CES1P2	0
CES2	7
CES3	29
CES4A	0
CES5A	0
CES5AP1	0
CETN1	0
CETN2	0
CETN3	1
CETN4P	0
CETP	11
CFB	13
CFC1	0
CFC1B	0
CFD	0
CFDP1	1
CFH	0
CFHR1	0
CFHR2	0
CFHR3	0
CFHR4	0
CFHR5	0
CFI	0
CFL1	3
CFL1P1	2
CFL2	0
CFLAR	219
CFLAR-AS1	188
CFP	0
CFTR	0
CGA	0
CGB	0
CGB1	0
CGB2	0
CGB5	0
CGB7	0
CGB8	0
CGGBP1	14
CGN	0
CGNL1	9
CGREF1	11
CGRRF1	0
CH25H	0
CHAC1	0
CHAC2	9
CHAD	3
CHADL	4
CHAF1A	2
CHAF1B	0
CHAT	0
CHCHD1	0
CHCHD10	0
CHCHD2	1
CHCHD3	0
CHCHD4	0
CHCHD5	0
CHCHD6	0
CHCHD7	0
CHD1	0
CHD1L	0
CHD2	9
CHD3	10
CHD4	1
CHD5	2
CHD6	36
CHD7	2
CHD8	3
CHD9	0
CHDH	11
CHEK1	13
CHEK2	0
CHERP	6
CHFR	0
CHGA	10
CHGB	0
CHI3L1	0
CHI3L2	0
CHIA	0
CHIC1	1
CHIC2	2
CHID1	0
CHIT1	0
CHKA	33
CHL1	0
CHM	8
CHML	6
CHMP1A	0
CHMP1B	17
CHMP2A	3
CHMP2B	0
CHMP4A	2
CHMP4B	2
CHMP4C	4
CHMP5	1
CHMP6	1
CHMP7	1
CHN1	0
CHN2	1
CHODL	0
CHORDC1	1
CHP2	10
CHPF	0
CHPF2	1
CHPT1	0
CHRAC1	1
CHRD	0
CHRDL1	1
CHRDL2	1
CHRFAM7A	0
CHRM1	0
CHRM2	0
CHRM3	40
CHRM4	0
CHRM5	8
CHRNA1	0
CHRNA10	0
CHRNA2	16
CHRNA3	0
CHRNA4	0
CHRNA5	15
CHRNA6	0
CHRNA7	4
CHRNA9	0
CHRNB1	35
CHRNB2	21
CHRNB3	0
CHRNB4	0
CHRND	1
CHRNE	22
CHRNG	26
CHST1	0
CHST10	0
CHST11	5
CHST12	4
CHST13	0
CHST14	0
CHST15	1
CHST2	2
CHST3	0
CHST4	0
CHST5	6
CHST6	47
CHST7	2
CHST8	0
CHST9	1
CHSY1	2
CHSY3	0
CHTF18	2
CHTF8	2
CHTOP	9
CHUK	5
CHURC1	40
CIAO1	28
CIAPIN1	1
CIB1	3
CIB2	0
CIB3	0
CIB4	0
CIC	0
CIDEA	0
CIDEB	85
CIDEC	0
CIDECP	0
CIITA	9
CILP	0
CILP2	0
CINP	0
CIR1	1
CIRBP	11
CIRH1A	0
CISD1	0
CISD2	7
CISD3	1
CISH	0
CIT	1
CITED1	0
CITED2	1
CITED4	0
CIZ1	0
CKAP2	0
CKAP2L	0
CKAP4	0
CKAP5	0
CKB	1
CKLF	0
CKM	1
CKMT1A	0
CKMT1B	0
CKMT2	9
CKS1B	1
CKS2	1
CLASP1	0
CLASP2	0
CLASRP	4
CLC	0
CLCA1	1
CLCA2	0
CLCA3P	1
CLCA4	0
CLCC1	42
CLCF1	1
CLCN1	0
CLCN2	1
CLCN3	3
CLCN4	0
CLCN5	8
CLCN6	0
CLCN7	0
CLCNKA	0
CLCNKB	0
CLDN1	0
CLDN10	0
CLDN11	2
CLDN12	0
CLDN14	0
CLDN15	1
CLDN16	8
CLDN17	0
CLDN18	1
CLDN19	10
CLDN2	2
CLDN20	10
CLDN22	7
CLDN23	0
CLDN24	0
CLDN25	0
CLDN3	0
CLDN4	0
CLDN5	0
CLDN6	0
CLDN7	4
CLDN8	0
CLDN9	0
CLDND1	0
CLDND2	2
CLEC10A	0
CLEC11A	0
CLEC12A	0
CLEC12B	0
CLEC14A	0
CLEC16A	0
CLEC17A	1
CLEC18A	0
CLEC18B	0
CLEC18C	0
CLEC1A	0
CLEC1B	31
CLEC2A	0
CLEC2B	8
CLEC2D	22
CLEC2L	0
CLEC3A	0
CLEC3B	0
CLEC4A	0
CLEC4C	1
CLEC4D	0
CLEC4E	7
CLEC4F	0
CLEC4G	0
CLEC4GP1	32
CLEC4M	0
CLEC5A	0
CLEC6A	0
CLEC7A	13
CLEC9A	0
CLECL1	0
CLGN	0
CLIC1	0
CLIC2	0
CLIC3	2
CLIC4	0
CLIC5	0
CLIC6	0
CLINT1	1
CLIP1	1
CLIP2	2
CLIP3	6
CLIP4	0
CLK1	2
CLK2	0
CLK2P	0
CLK3	10
CLK4	1
CLLU1	0
CLLU1OS	0
CLMN	11
CLMP	19
CLN3	0
CLN5	39
CLN6	1
CLN8	30
CLNK	0
CLNS1A	0
CLOCK	24
CLP1	0
CLPB	1
CLPP	1
CLPS	0
CLPTM1	1
CLPTM1L	0
CLPX	0
CLRN1	0
CLRN1-AS1	0
CLRN2	0
CLRN3	0
CLSPN	19
CLSTN1	88
CLSTN2	0
CLSTN3	0
CLTA	0
CLTB	0
CLTC	16
CLTCL1	0
CLU	0
CLUAP1	7
CLUL1	0
CLVS1	7
CLVS2	0
CLYBL	0
CMA1	0
CMAHP	0
CMAS	0
CMBL	18
CMC1	1
CMIP	1
CMKLR1	0
CMPK1	6
CMPK2	0
CMTM2	1
CMTM3	5
CMTM4	16
CMTM5	0
CMTM6	16
CMTM7	0
CMTM8	0
CMYA5	0
CNBD1	0
CNBP	8
CNDP1	0
CNDP2	2
CNFN	0
CNGA1	4
CNGA2	0
CNGA3	0
CNGA4	0
CNGB1	4
CNGB3	1
CNIH	0
CNIH2	0
CNIH3	0
CNIH4	0
CNKSR1	0
CNKSR2	3
CNKSR3	0
CNN1	0
CNN2	5
CNN3	0
CNNM1	7
CNNM2	5
CNNM3	44
CNNM4	12
CNOT1	15
CNOT10	0
CNOT2	5
CNOT3	3
CNOT4	0
CNOT6	0
CNOT6L	0
CNOT7	34
CNOT8	0
CNP	105
CNPPD1	0
CNPY1	0
CNPY2	8
CNPY3	6
CNPY4	4
CNR1	0
CNR2	0
CNRIP1	4
CNST	0
CNTD1	102
CNTD2	0
CNTFR	0
CNTLN	6
CNTN1	0
CNTN2	6
CNTN3	0
CNTN4	4
CNTN5	0
CNTN6	0
CNTNAP1	31
CNTNAP2	8
CNTNAP3	0
CNTNAP3B	0
CNTNAP4	0
CNTNAP5	0
CNTRL	23
CNTROB	0
COA5	37
COASY	0
COBL	0
COBLL1	0
COCH	18
COG1	39
COG2	2
COG3	0
COG4	1
COG5	123
COG6	4
COG7	0
COIL	5
COL10A1	45
COL11A1	0
COL11A2	1
COL12A1	0
COL13A1	0
COL14A1	0
COL15A1	0
COL16A1	0
COL17A1	26
COL18A1	17
COL19A1	0
COL1A1	0
COL1A2	0
COL20A1	0
COL21A1	0
COL22A1	0
COL23A1	0
COL24A1	0
COL25A1	0
COL27A1	0
COL28A1	0
COL2A1	1
COL3A1	0
COL4A1	0
COL4A2	0
COL4A3	1
COL4A3BP	2
COL4A4	30
COL4A5	0
COL4A6	0
COL5A1	0
COL5A2	0
COL5A3	0
COL6A1	0
COL6A2	0
COL6A3	0
COL6A4P1	0
COL6A4P2	5
COL6A5	0
COL6A6	3
COL7A1	1
COL8A1	0
COL8A2	5
